opportunity_id,player_name,role,roe,roe_tier,frame,x,y,ball_land_x,ball_land_y,flight_time_s
2023102907_3809_46123,Jessie Bates,SINGLE_HIGH,3.53,High,20,107.72,33.57,115.38,43.6,3.1
2023102907_3809_46123,Jessie Bates,SINGLE_HIGH,3.53,High,21,108.19,34.36,115.38,43.6,3.1
2023102907_3809_46123,Jessie Bates,SINGLE_HIGH,3.53,High,22,108.68,35.13,115.38,43.6,3.1
2023102907_3809_46123,Jessie Bates,SINGLE_HIGH,3.53,High,23,109.2,35.91,115.38,43.6,3.1
2023102907_3809_46123,Jessie Bates,SINGLE_HIGH,3.53,High,24,109.73,36.68,115.38,43.6,3.1
2023102907_3809_46123,Jessie Bates,SINGLE_HIGH,3.53,High,25,110.28,37.43,115.38,43.6,3.1
2023102907_3809_46123,Jessie Bates,SINGLE_HIGH,3.53,High,26,110.86,38.18,115.38,43.6,3.1
2023102907_3809_46123,Jessie Bates,SINGLE_HIGH,3.53,High,27,111.44,38.91,115.38,43.6,3.1
2023102907_3809_46123,Jessie Bates,SINGLE_HIGH,3.53,High,28,112.04,39.62,115.38,43.6,3.1
2023102907_3809_46123,Jessie Bates,SINGLE_HIGH,3.53,High,29,112.64,40.32,115.38,43.6,3.1
2023102907_3809_46123,Jessie Bates,SINGLE_HIGH,3.53,High,30,113.24,41.0,115.38,43.6,3.1
2023102907_3809_46123,Jessie Bates,SINGLE_HIGH,3.53,High,31,113.85,41.66,115.38,43.6,3.1
2023110508_2801_54704,Rodney Thomas,SINGLE_HIGH,3.76,High,1,102.78,24.67,99.83,20.21,1.0
2023110508_2801_54704,Rodney Thomas,SINGLE_HIGH,3.76,High,2,102.75,24.28,99.83,20.21,1.0
2023110508_2801_54704,Rodney Thomas,SINGLE_HIGH,3.76,High,3,102.66,23.89,99.83,20.21,1.0
2023110508_2801_54704,Rodney Thomas,SINGLE_HIGH,3.76,High,4,102.52,23.49,99.83,20.21,1.0
2023110508_2801_54704,Rodney Thomas,SINGLE_HIGH,3.76,High,5,102.34,23.08,99.83,20.21,1.0
2023110508_2801_54704,Rodney Thomas,SINGLE_HIGH,3.76,High,6,102.13,22.67,99.83,20.21,1.0
2023110508_2801_54704,Rodney Thomas,SINGLE_HIGH,3.76,High,7,101.89,22.26,99.83,20.21,1.0
2023110508_2801_54704,Rodney Thomas,SINGLE_HIGH,3.76,High,8,101.65,21.85,99.83,20.21,1.0
2023110508_2801_54704,Rodney Thomas,SINGLE_HIGH,3.76,High,9,101.4,21.48,99.83,20.21,1.0
2023110508_2801_54704,Rodney Thomas,SINGLE_HIGH,3.76,High,10,101.17,21.13,99.83,20.21,1.0
2023102300_3539_53554,Camryn Bynum,SINGLE_HIGH,3.89,High,1,81.03,25.83,79.35,31.54,1.4
2023102300_3539_53554,Camryn Bynum,SINGLE_HIGH,3.89,High,2,81.33,26.14,79.35,31.54,1.4
2023102300_3539_53554,Camryn Bynum,SINGLE_HIGH,3.89,High,3,81.61,26.48,79.35,31.54,1.4
2023102300_3539_53554,Camryn Bynum,SINGLE_HIGH,3.89,High,4,81.85,26.84,79.35,31.54,1.4
2023102300_3539_53554,Camryn Bynum,SINGLE_HIGH,3.89,High,5,82.03,27.23,79.35,31.54,1.4
2023102300_3539_53554,Camryn Bynum,SINGLE_HIGH,3.89,High,6,82.14,27.63,79.35,31.54,1.4
2023102300_3539_53554,Camryn Bynum,SINGLE_HIGH,3.89,High,7,82.2,28.06,79.35,31.54,1.4
2023102300_3539_53554,Camryn Bynum,SINGLE_HIGH,3.89,High,8,82.19,28.52,79.35,31.54,1.4
2023102300_3539_53554,Camryn Bynum,SINGLE_HIGH,3.89,High,9,82.12,28.96,79.35,31.54,1.4
2023102300_3539_53554,Camryn Bynum,SINGLE_HIGH,3.89,High,10,81.98,29.43,79.35,31.54,1.4
2023102300_3539_53554,Camryn Bynum,SINGLE_HIGH,3.89,High,11,81.79,29.9,79.35,31.54,1.4
2023102300_3539_53554,Camryn Bynum,SINGLE_HIGH,3.89,High,12,81.55,30.36,79.35,31.54,1.4
2023102300_3539_53554,Camryn Bynum,SINGLE_HIGH,3.89,High,13,81.3,30.81,79.35,31.54,1.4
2023102300_3539_53554,Camryn Bynum,SINGLE_HIGH,3.89,High,14,81.03,31.23,79.35,31.54,1.4
2023100101_2590_40107,Micah Hyde,SPLIT_DEEP,4.13,High,1,113.08,19.39,114.08,10.13,1.5
2023100101_2590_40107,Micah Hyde,SPLIT_DEEP,4.13,High,2,113.35,19.1,114.08,10.13,1.5
2023100101_2590_40107,Micah Hyde,SPLIT_DEEP,4.13,High,3,113.6,18.74,114.08,10.13,1.5
2023100101_2590_40107,Micah Hyde,SPLIT_DEEP,4.13,High,4,113.84,18.35,114.08,10.13,1.5
2023100101_2590_40107,Micah Hyde,SPLIT_DEEP,4.13,High,5,114.07,17.93,114.08,10.13,1.5
2023100101_2590_40107,Micah Hyde,SPLIT_DEEP,4.13,High,6,114.27,17.47,114.08,10.13,1.5
2023100101_2590_40107,Micah Hyde,SPLIT_DEEP,4.13,High,7,114.45,16.96,114.08,10.13,1.5
2023100101_2590_40107,Micah Hyde,SPLIT_DEEP,4.13,High,8,114.6,16.42,114.08,10.13,1.5
2023100101_2590_40107,Micah Hyde,SPLIT_DEEP,4.13,High,9,114.73,15.84,114.08,10.13,1.5
2023100101_2590_40107,Micah Hyde,SPLIT_DEEP,4.13,High,10,114.85,15.23,114.08,10.13,1.5
2023100101_2590_40107,Micah Hyde,SPLIT_DEEP,4.13,High,11,114.98,14.58,114.08,10.13,1.5
2023100101_2590_40107,Micah Hyde,SPLIT_DEEP,4.13,High,12,115.08,13.91,114.08,10.13,1.5
2023100101_2590_40107,Micah Hyde,SPLIT_DEEP,4.13,High,13,115.15,13.22,114.08,10.13,1.5
2023100101_2590_40107,Micah Hyde,SPLIT_DEEP,4.13,High,14,115.2,12.52,114.08,10.13,1.5
2023100101_2590_40107,Micah Hyde,SPLIT_DEEP,4.13,High,15,115.21,11.81,114.08,10.13,1.5
2023102204_3510_52444,Xavier McKinney,SINGLE_HIGH,4.44,High,1,84.96,27.34,92.26,49.77,2.8
2023102204_3510_52444,Xavier McKinney,SINGLE_HIGH,4.44,High,2,85.22,27.95,92.26,49.77,2.8
2023102204_3510_52444,Xavier McKinney,SINGLE_HIGH,4.44,High,3,85.48,28.59,92.26,49.77,2.8
2023102204_3510_52444,Xavier McKinney,SINGLE_HIGH,4.44,High,4,85.74,29.28,92.26,49.77,2.8
2023102204_3510_52444,Xavier McKinney,SINGLE_HIGH,4.44,High,5,86.0,30.0,92.26,49.77,2.8
2023102204_3510_52444,Xavier McKinney,SINGLE_HIGH,4.44,High,6,86.27,30.74,92.26,49.77,2.8
2023102204_3510_52444,Xavier McKinney,SINGLE_HIGH,4.44,High,7,86.54,31.52,92.26,49.77,2.8
2023102204_3510_52444,Xavier McKinney,SINGLE_HIGH,4.44,High,8,86.83,32.31,92.26,49.77,2.8
2023102204_3510_52444,Xavier McKinney,SINGLE_HIGH,4.44,High,9,87.11,33.13,92.26,49.77,2.8
2023102204_3510_52444,Xavier McKinney,SINGLE_HIGH,4.44,High,10,87.39,33.96,92.26,49.77,2.8
2023102204_3510_52444,Xavier McKinney,SINGLE_HIGH,4.44,High,11,87.69,34.79,92.26,49.77,2.8
2023102204_3510_52444,Xavier McKinney,SINGLE_HIGH,4.44,High,12,87.98,35.64,92.26,49.77,2.8
2023102204_3510_52444,Xavier McKinney,SINGLE_HIGH,4.44,High,13,88.27,36.5,92.26,49.77,2.8
2023102204_3510_52444,Xavier McKinney,SINGLE_HIGH,4.44,High,14,88.56,37.36,92.26,49.77,2.8
2023102204_3510_52444,Xavier McKinney,SINGLE_HIGH,4.44,High,15,88.85,38.24,92.26,49.77,2.8
2023102204_3510_52444,Xavier McKinney,SINGLE_HIGH,4.44,High,16,89.13,39.12,92.26,49.77,2.8
2023102204_3510_52444,Xavier McKinney,SINGLE_HIGH,4.44,High,17,89.41,40.02,92.26,49.77,2.8
2023102204_3510_52444,Xavier McKinney,SINGLE_HIGH,4.44,High,18,89.69,40.92,92.26,49.77,2.8
2023102204_3510_52444,Xavier McKinney,SINGLE_HIGH,4.44,High,19,89.95,41.83,92.26,49.77,2.8
2023102204_3510_52444,Xavier McKinney,SINGLE_HIGH,4.44,High,20,90.22,42.74,92.26,49.77,2.8
2023102204_3510_52444,Xavier McKinney,SINGLE_HIGH,4.44,High,21,90.47,43.65,92.26,49.77,2.8
2023102204_3510_52444,Xavier McKinney,SINGLE_HIGH,4.44,High,22,90.72,44.56,92.26,49.77,2.8
2023102204_3510_52444,Xavier McKinney,SINGLE_HIGH,4.44,High,23,90.96,45.46,92.26,49.77,2.8
2023102204_3510_52444,Xavier McKinney,SINGLE_HIGH,4.44,High,24,91.2,46.33,92.26,49.77,2.8
2023102204_3510_52444,Xavier McKinney,SINGLE_HIGH,4.44,High,25,91.45,47.18,92.26,49.77,2.8
2023102204_3510_52444,Xavier McKinney,SINGLE_HIGH,4.44,High,26,91.7,47.99,92.26,49.77,2.8
2023102204_3510_52444,Xavier McKinney,SINGLE_HIGH,4.44,High,27,91.98,48.75,92.26,49.77,2.8
2023102204_3510_52444,Xavier McKinney,SINGLE_HIGH,4.44,High,28,92.28,49.45,92.26,49.77,2.8
2023100803_925_54704,Rodney Thomas,SINGLE_HIGH,4.74,High,1,53.94,22.18,56.94,5.16,1.9
2023100803_925_54704,Rodney Thomas,SINGLE_HIGH,4.74,High,2,54.24,21.72,56.94,5.16,1.9
2023100803_925_54704,Rodney Thomas,SINGLE_HIGH,4.74,High,3,54.52,21.22,56.94,5.16,1.9
2023100803_925_54704,Rodney Thomas,SINGLE_HIGH,4.74,High,4,54.77,20.67,56.94,5.16,1.9
2023100803_925_54704,Rodney Thomas,SINGLE_HIGH,4.74,High,5,55.01,20.06,56.94,5.16,1.9
2023100803_925_54704,Rodney Thomas,SINGLE_HIGH,4.74,High,6,55.21,19.43,56.94,5.16,1.9
2023100803_925_54704,Rodney Thomas,SINGLE_HIGH,4.74,High,7,55.39,18.75,56.94,5.16,1.9
2023100803_925_54704,Rodney Thomas,SINGLE_HIGH,4.74,High,8,55.53,18.05,56.94,5.16,1.9
2023100803_925_54704,Rodney Thomas,SINGLE_HIGH,4.74,High,9,55.65,17.29,56.94,5.16,1.9
2023100803_925_54704,Rodney Thomas,SINGLE_HIGH,4.74,High,10,55.73,16.51,56.94,5.16,1.9
2023100803_925_54704,Rodney Thomas,SINGLE_HIGH,4.74,High,11,55.8,15.72,56.94,5.16,1.9
2023100803_925_54704,Rodney Thomas,SINGLE_HIGH,4.74,High,12,55.86,14.89,56.94,5.16,1.9
2023100803_925_54704,Rodney Thomas,SINGLE_HIGH,4.74,High,13,55.91,14.05,56.94,5.16,1.9
2023100803_925_54704,Rodney Thomas,SINGLE_HIGH,4.74,High,14,55.95,13.19,56.94,5.16,1.9
2023100803_925_54704,Rodney Thomas,SINGLE_HIGH,4.74,High,15,55.99,12.33,56.94,5.16,1.9
2023100803_925_54704,Rodney Thomas,SINGLE_HIGH,4.74,High,16,56.03,11.45,56.94,5.16,1.9
2023100803_925_54704,Rodney Thomas,SINGLE_HIGH,4.74,High,17,56.08,10.57,56.94,5.16,1.9
2023100803_925_54704,Rodney Thomas,SINGLE_HIGH,4.74,High,18,56.14,9.69,56.94,5.16,1.9
2023100803_925_54704,Rodney Thomas,SINGLE_HIGH,4.74,High,19,56.21,8.82,56.94,5.16,1.9
2023091707_1413_52594,Alohi Gilman,SINGLE_HIGH,5.04,High,1,62.95,20.27,86.94,44.68,3.1
2023091707_1413_52594,Alohi Gilman,SINGLE_HIGH,5.04,High,2,63.23,20.94,86.94,44.68,3.1
2023091707_1413_52594,Alohi Gilman,SINGLE_HIGH,5.04,High,3,63.49,21.64,86.94,44.68,3.1
2023091707_1413_52594,Alohi Gilman,SINGLE_HIGH,5.04,High,4,63.73,22.39,86.94,44.68,3.1
2023091707_1413_52594,Alohi Gilman,SINGLE_HIGH,5.04,High,5,63.96,23.16,86.94,44.68,3.1
2023091707_1413_52594,Alohi Gilman,SINGLE_HIGH,5.04,High,6,64.17,23.96,86.94,44.68,3.1
2023091707_1413_52594,Alohi Gilman,SINGLE_HIGH,5.04,High,7,64.38,24.77,86.94,44.68,3.1
2023091707_1413_52594,Alohi Gilman,SINGLE_HIGH,5.04,High,8,64.6,25.59,86.94,44.68,3.1
2023091707_1413_52594,Alohi Gilman,SINGLE_HIGH,5.04,High,9,64.82,26.42,86.94,44.68,3.1
2023091707_1413_52594,Alohi Gilman,SINGLE_HIGH,5.04,High,10,65.09,27.24,86.94,44.68,3.1
2023091707_1413_52594,Alohi Gilman,SINGLE_HIGH,5.04,High,11,65.38,28.05,86.94,44.68,3.1
2023091707_1413_52594,Alohi Gilman,SINGLE_HIGH,5.04,High,12,65.71,28.85,86.94,44.68,3.1
2023091707_1413_52594,Alohi Gilman,SINGLE_HIGH,5.04,High,13,66.07,29.63,86.94,44.68,3.1
2023091707_1413_52594,Alohi Gilman,SINGLE_HIGH,5.04,High,14,66.47,30.38,86.94,44.68,3.1
2023091707_1413_52594,Alohi Gilman,SINGLE_HIGH,5.04,High,15,66.92,31.1,86.94,44.68,3.1
2023091707_1413_52594,Alohi Gilman,SINGLE_HIGH,5.04,High,16,67.41,31.8,86.94,44.68,3.1
2023091707_1413_52594,Alohi Gilman,SINGLE_HIGH,5.04,High,17,67.94,32.45,86.94,44.68,3.1
2023091707_1413_52594,Alohi Gilman,SINGLE_HIGH,5.04,High,18,68.52,33.07,86.94,44.68,3.1
2023091707_1413_52594,Alohi Gilman,SINGLE_HIGH,5.04,High,19,69.13,33.66,86.94,44.68,3.1
2023091707_1413_52594,Alohi Gilman,SINGLE_HIGH,5.04,High,20,69.77,34.21,86.94,44.68,3.1
2023091707_1413_52594,Alohi Gilman,SINGLE_HIGH,5.04,High,21,70.46,34.73,86.94,44.68,3.1
2023091707_1413_52594,Alohi Gilman,SINGLE_HIGH,5.04,High,22,71.19,35.22,86.94,44.68,3.1
2023091707_1413_52594,Alohi Gilman,SINGLE_HIGH,5.04,High,23,71.96,35.67,86.94,44.68,3.1
2023091707_1413_52594,Alohi Gilman,SINGLE_HIGH,5.04,High,24,72.73,36.09,86.94,44.68,3.1
2023091707_1413_52594,Alohi Gilman,SINGLE_HIGH,5.04,High,25,73.53,36.47,86.94,44.68,3.1
2023091707_1413_52594,Alohi Gilman,SINGLE_HIGH,5.04,High,26,74.33,36.84,86.94,44.68,3.1
2023091707_1413_52594,Alohi Gilman,SINGLE_HIGH,5.04,High,27,75.15,37.18,86.94,44.68,3.1
2023091707_1413_52594,Alohi Gilman,SINGLE_HIGH,5.04,High,28,75.99,37.48,86.94,44.68,3.1
2023091707_1413_52594,Alohi Gilman,SINGLE_HIGH,5.04,High,29,76.82,37.77,86.94,44.68,3.1
2023091707_1413_52594,Alohi Gilman,SINGLE_HIGH,5.04,High,30,77.66,38.03,86.94,44.68,3.1
2023091707_1413_52594,Alohi Gilman,SINGLE_HIGH,5.04,High,31,78.53,38.29,86.94,44.68,3.1
2023110510_3789_54808,Reed Blankenship,SINGLE_HIGH,5.5,High,1,115.27,17.47,114.87,1.99,1.4
2023110510_3789_54808,Reed Blankenship,SINGLE_HIGH,5.5,High,2,115.44,16.79,114.87,1.99,1.4
2023110510_3789_54808,Reed Blankenship,SINGLE_HIGH,5.5,High,3,115.58,16.1,114.87,1.99,1.4
2023110510_3789_54808,Reed Blankenship,SINGLE_HIGH,5.5,High,4,115.69,15.38,114.87,1.99,1.4
2023110510_3789_54808,Reed Blankenship,SINGLE_HIGH,5.5,High,5,115.78,14.65,114.87,1.99,1.4
2023110510_3789_54808,Reed Blankenship,SINGLE_HIGH,5.5,High,6,115.83,13.89,114.87,1.99,1.4
2023110510_3789_54808,Reed Blankenship,SINGLE_HIGH,5.5,High,7,115.85,13.12,114.87,1.99,1.4
2023110510_3789_54808,Reed Blankenship,SINGLE_HIGH,5.5,High,8,115.84,12.33,114.87,1.99,1.4
2023110510_3789_54808,Reed Blankenship,SINGLE_HIGH,5.5,High,9,115.83,11.52,114.87,1.99,1.4
2023110510_3789_54808,Reed Blankenship,SINGLE_HIGH,5.5,High,10,115.79,10.71,114.87,1.99,1.4
2023110510_3789_54808,Reed Blankenship,SINGLE_HIGH,5.5,High,11,115.74,9.9,114.87,1.99,1.4
2023110510_3789_54808,Reed Blankenship,SINGLE_HIGH,5.5,High,12,115.68,9.09,114.87,1.99,1.4
2023110510_3789_54808,Reed Blankenship,SINGLE_HIGH,5.5,High,13,115.63,8.27,114.87,1.99,1.4
2023110510_3789_54808,Reed Blankenship,SINGLE_HIGH,5.5,High,14,115.56,7.47,114.87,1.99,1.4
2023100800_1120_53494,Andre Cisco,SINGLE_HIGH,5.94,High,1,68.05,23.34,64.49,15.82,1.0
2023100800_1120_53494,Andre Cisco,SINGLE_HIGH,5.94,High,2,67.83,22.74,64.49,15.82,1.0
2023100800_1120_53494,Andre Cisco,SINGLE_HIGH,5.94,High,3,67.58,22.12,64.49,15.82,1.0
2023100800_1120_53494,Andre Cisco,SINGLE_HIGH,5.94,High,4,67.3,21.48,64.49,15.82,1.0
2023100800_1120_53494,Andre Cisco,SINGLE_HIGH,5.94,High,5,67.01,20.84,64.49,15.82,1.0
2023100800_1120_53494,Andre Cisco,SINGLE_HIGH,5.94,High,6,66.71,20.19,64.49,15.82,1.0
2023100800_1120_53494,Andre Cisco,SINGLE_HIGH,5.94,High,7,66.39,19.52,64.49,15.82,1.0
2023100800_1120_53494,Andre Cisco,SINGLE_HIGH,5.94,High,8,66.06,18.84,64.49,15.82,1.0
2023100800_1120_53494,Andre Cisco,SINGLE_HIGH,5.94,High,9,65.74,18.15,64.49,15.82,1.0
2023100800_1120_53494,Andre Cisco,SINGLE_HIGH,5.94,High,10,65.43,17.45,64.49,15.82,1.0
2023102600_4096_40107,Micah Hyde,SPLIT_DEEP,6.3,High,1,76.36,14.22,70.08,6.3,1.2
2023102600_4096_40107,Micah Hyde,SPLIT_DEEP,6.3,High,2,76.19,13.55,70.08,6.3,1.2
2023102600_4096_40107,Micah Hyde,SPLIT_DEEP,6.3,High,3,75.99,12.87,70.08,6.3,1.2
2023102600_4096_40107,Micah Hyde,SPLIT_DEEP,6.3,High,4,75.77,12.18,70.08,6.3,1.2
2023102600_4096_40107,Micah Hyde,SPLIT_DEEP,6.3,High,5,75.52,11.48,70.08,6.3,1.2
2023102600_4096_40107,Micah Hyde,SPLIT_DEEP,6.3,High,6,75.24,10.77,70.08,6.3,1.2
2023102600_4096_40107,Micah Hyde,SPLIT_DEEP,6.3,High,7,74.93,10.05,70.08,6.3,1.2
2023102600_4096_40107,Micah Hyde,SPLIT_DEEP,6.3,High,8,74.59,9.33,70.08,6.3,1.2
2023102600_4096_40107,Micah Hyde,SPLIT_DEEP,6.3,High,9,74.23,8.59,70.08,6.3,1.2
2023102600_4096_40107,Micah Hyde,SPLIT_DEEP,6.3,High,10,73.86,7.85,70.08,6.3,1.2
2023102600_4096_40107,Micah Hyde,SPLIT_DEEP,6.3,High,11,73.47,7.11,70.08,6.3,1.2
2023102600_4096_40107,Micah Hyde,SPLIT_DEEP,6.3,High,12,73.06,6.39,70.08,6.3,1.2
2023092402_1078_46123,Jessie Bates,SPLIT_DEEP,7.12,High,1,64.27,22.93,77.18,40.24,2.4
2023092402_1078_46123,Jessie Bates,SPLIT_DEEP,7.12,High,2,64.95,23.18,77.18,40.24,2.4
2023092402_1078_46123,Jessie Bates,SPLIT_DEEP,7.12,High,3,65.63,23.48,77.18,40.24,2.4
2023092402_1078_46123,Jessie Bates,SPLIT_DEEP,7.12,High,4,66.31,23.83,77.18,40.24,2.4
2023092402_1078_46123,Jessie Bates,SPLIT_DEEP,7.12,High,5,66.98,24.23,77.18,40.24,2.4
2023092402_1078_46123,Jessie Bates,SPLIT_DEEP,7.12,High,6,67.62,24.68,77.18,40.24,2.4
2023092402_1078_46123,Jessie Bates,SPLIT_DEEP,7.12,High,7,68.26,25.17,77.18,40.24,2.4
2023092402_1078_46123,Jessie Bates,SPLIT_DEEP,7.12,High,8,68.87,25.71,77.18,40.24,2.4
2023092402_1078_46123,Jessie Bates,SPLIT_DEEP,7.12,High,9,69.48,26.3,77.18,40.24,2.4
2023092402_1078_46123,Jessie Bates,SPLIT_DEEP,7.12,High,10,70.07,26.92,77.18,40.24,2.4
2023092402_1078_46123,Jessie Bates,SPLIT_DEEP,7.12,High,11,70.63,27.58,77.18,40.24,2.4
2023092402_1078_46123,Jessie Bates,SPLIT_DEEP,7.12,High,12,71.17,28.26,77.18,40.24,2.4
2023092402_1078_46123,Jessie Bates,SPLIT_DEEP,7.12,High,13,71.69,28.98,77.18,40.24,2.4
2023092402_1078_46123,Jessie Bates,SPLIT_DEEP,7.12,High,14,72.2,29.72,77.18,40.24,2.4
2023092402_1078_46123,Jessie Bates,SPLIT_DEEP,7.12,High,15,72.7,30.48,77.18,40.24,2.4
2023092402_1078_46123,Jessie Bates,SPLIT_DEEP,7.12,High,16,73.18,31.25,77.18,40.24,2.4
2023092402_1078_46123,Jessie Bates,SPLIT_DEEP,7.12,High,17,73.65,32.04,77.18,40.24,2.4
2023092402_1078_46123,Jessie Bates,SPLIT_DEEP,7.12,High,18,74.12,32.84,77.18,40.24,2.4
2023092402_1078_46123,Jessie Bates,SPLIT_DEEP,7.12,High,19,74.59,33.64,77.18,40.24,2.4
2023092402_1078_46123,Jessie Bates,SPLIT_DEEP,7.12,High,20,75.08,34.45,77.18,40.24,2.4
2023092402_1078_46123,Jessie Bates,SPLIT_DEEP,7.12,High,21,75.57,35.26,77.18,40.24,2.4
2023092402_1078_46123,Jessie Bates,SPLIT_DEEP,7.12,High,22,76.07,36.06,77.18,40.24,2.4
2023092402_1078_46123,Jessie Bates,SPLIT_DEEP,7.12,High,23,76.58,36.86,77.18,40.24,2.4
2023092402_1078_46123,Jessie Bates,SPLIT_DEEP,7.12,High,24,77.11,37.65,77.18,40.24,2.4
2023091711_855_54578,Percy Butler,SPLIT_DEEP,13.44,High,1,74.45,18.05,95.26,36.91,3.0
2023091711_855_54578,Percy Butler,SPLIT_DEEP,13.44,High,2,75.11,18.19,95.26,36.91,3.0
2023091711_855_54578,Percy Butler,SPLIT_DEEP,13.44,High,3,75.77,18.39,95.26,36.91,3.0
2023091711_855_54578,Percy Butler,SPLIT_DEEP,13.44,High,4,76.44,18.63,95.26,36.91,3.0
2023091711_855_54578,Percy Butler,SPLIT_DEEP,13.44,High,5,77.1,18.92,95.26,36.91,3.0
2023091711_855_54578,Percy Butler,SPLIT_DEEP,13.44,High,6,77.77,19.25,95.26,36.91,3.0
2023091711_855_54578,Percy Butler,SPLIT_DEEP,13.44,High,7,78.44,19.62,95.26,36.91,3.0
2023091711_855_54578,Percy Butler,SPLIT_DEEP,13.44,High,8,79.11,20.04,95.26,36.91,3.0
2023091711_855_54578,Percy Butler,SPLIT_DEEP,13.44,High,9,79.77,20.49,95.26,36.91,3.0
2023091711_855_54578,Percy Butler,SPLIT_DEEP,13.44,High,10,80.43,20.98,95.26,36.91,3.0
2023091711_855_54578,Percy Butler,SPLIT_DEEP,13.44,High,11,81.11,21.49,95.26,36.91,3.0
2023091711_855_54578,Percy Butler,SPLIT_DEEP,13.44,High,12,81.78,22.04,95.26,36.91,3.0
2023091711_855_54578,Percy Butler,SPLIT_DEEP,13.44,High,13,82.44,22.61,95.26,36.91,3.0
2023091711_855_54578,Percy Butler,SPLIT_DEEP,13.44,High,14,83.11,23.21,95.26,36.91,3.0
2023091711_855_54578,Percy Butler,SPLIT_DEEP,13.44,High,15,83.8,23.82,95.26,36.91,3.0
2023091711_855_54578,Percy Butler,SPLIT_DEEP,13.44,High,16,84.5,24.45,95.26,36.91,3.0
2023091711_855_54578,Percy Butler,SPLIT_DEEP,13.44,High,17,85.21,25.09,95.26,36.91,3.0
2023091711_855_54578,Percy Butler,SPLIT_DEEP,13.44,High,18,85.92,25.73,95.26,36.91,3.0
2023091711_855_54578,Percy Butler,SPLIT_DEEP,13.44,High,19,86.64,26.39,95.26,36.91,3.0
2023091711_855_54578,Percy Butler,SPLIT_DEEP,13.44,High,20,87.39,27.05,95.26,36.91,3.0
2023091711_855_54578,Percy Butler,SPLIT_DEEP,13.44,High,21,88.15,27.71,95.26,36.91,3.0
2023091711_855_54578,Percy Butler,SPLIT_DEEP,13.44,High,22,88.91,28.37,95.26,36.91,3.0
2023091711_855_54578,Percy Butler,SPLIT_DEEP,13.44,High,23,89.68,29.03,95.26,36.91,3.0
2023091711_855_54578,Percy Butler,SPLIT_DEEP,13.44,High,24,90.45,29.68,95.26,36.91,3.0
2023091711_855_54578,Percy Butler,SPLIT_DEEP,13.44,High,25,91.24,30.33,95.26,36.91,3.0
2023091711_855_54578,Percy Butler,SPLIT_DEEP,13.44,High,26,92.02,30.98,95.26,36.91,3.0
2023091711_855_54578,Percy Butler,SPLIT_DEEP,13.44,High,27,92.8,31.63,95.26,36.91,3.0
2023091711_855_54578,Percy Butler,SPLIT_DEEP,13.44,High,28,93.59,32.27,95.26,36.91,3.0
2023091711_855_54578,Percy Butler,SPLIT_DEEP,13.44,High,29,94.39,32.91,95.26,36.91,3.0
2023091711_855_54578,Percy Butler,SPLIT_DEEP,13.44,High,30,95.2,33.54,95.26,36.91,3.0
