opportunity_id,game_id,play_id,nfl_id,player_name,player_position,role_proxy,n_deep_safeties,depth,lateral_from_mid,team_coverage_man_zone,team_coverage_type,num_frames_output,flight_time_s,ball_land_x,ball_land_y,absolute_yardline_number,play_direction,pass_result,pass_length,route_of_targeted_receiver,down,yards_to_go,offense_formation,receiver_alignment,expected_points_added,in_study,frozen_version
2023121004_2194_56405,2023121004,2194,56405,Ronnie Hickman Jr.,FS,SINGLE_HIGH,1,12.269999999999996,1.59,ZONE_COVERAGE,COVER_3_ZONE,11,1.1,99.0,39.310001373291,86,right,IN,16,POST,1,10,SHOTGUN,3x1,-4.73476456059143,False,deep-v1
2023121004_2588_53494,2023121004,2588,53494,Andre Cisco,FS,SINGLE_HIGH,1,15.930000000000009,7.039999999999999,ZONE_COVERAGE,COVER_4_ZONE,19,1.9,64.120002746582,10.6700000762939,85,left,I,22,OUT,1,10,EMPTY,3x2,-0.164710577926598,True,deep-v1
2023121004_2859_56405,2023121004,2859,56405,Ronnie Hickman Jr.,FS,SINGLE_HIGH,1,14.89,3.5299999999999976,ZONE_COVERAGE,COVER_2_ZONE,14,1.4,46.5,3.64000010490417,29,right,I,18,CORNER,2,16,SHOTGUN,2x2,-1.24406589660794,False,deep-v1
2023121004_3384_56405,2023121004,3384,56405,Ronnie Hickman Jr.,FS,SPLIT_DEEP,2,11.569999999999991,8.86,ZONE_COVERAGE,COVER_3_ZONE,18,1.8,106.849998474121,51.6500015258789,93,right,C,13,OUT,3,12,SHOTGUN,3x1,3.13449694169685,False,deep-v1
2023121004_3572_44926,2023121004,3572,44926,Rayshawn Jenkins,SS,SPLIT_DEEP,2,10.03,4.09,ZONE_COVERAGE,COVER_6_ZONE,9,0.9,81.3300018310547,34.9500007629395,85,left,C,3,HITCH,2,10,SHOTGUN,3x1,-0.72575529338792,True,deep-v1
2023121004_3895_53494,2023121004,3895,53494,Andre Cisco,FS,SINGLE_HIGH,1,14.010000000000003,4.43,MAN_COVERAGE,COVER_1_MAN,19,1.9,89.8199996948242,4.17999982833862,69,right,I,21,GO,3,3,SHOTGUN,2x2,-2.09094786294736,True,deep-v1
2023121004_4115_56405,2023121004,4115,56405,Ronnie Hickman Jr.,FS,SINGLE_HIGH,1,14.87,1.7699999999999996,MAN_COVERAGE,COVER_1_MAN,9,0.9,34.7900009155273,35.0699996948242,45,left,C,10,SLANT,2,6,SHOTGUN,2x2,1.0473847319372,False,deep-v1
2023121004_4298_48508,2023121004,4298,48508,Andrew Wingard,FS,SPLIT_DEEP,2,11.96,9.38,ZONE_COVERAGE,COVER_6_ZONE,15,1.5,57.5200004577637,27.5599994659424,39,right,I,19,IN,1,10,SINGLEBACK,2x2,-0.503553508315235,False,deep-v1
2023121004_4298_52565,2023121004,4298,52565,Daniel Thomas,SS,SPLIT_DEEP,2,13.090000000000003,5.950000000000003,ZONE_COVERAGE,COVER_6_ZONE,15,1.5,57.5200004577637,27.5599994659424,39,right,I,19,IN,1,10,SINGLEBACK,2x2,-0.503553508315235,False,deep-v1
2023121004_4556_56025,2023121004,4556,56025,Antonio Johnson,SS,SINGLE_HIGH,1,12.019999999999996,2.049999999999997,ZONE_COVERAGE,COVER_3_ZONE,17,1.7,82.9000015258789,1.71000003814697,65,right,I,15,GO,1,10,SINGLEBACK,3x1,-0.437875129980966,False,deep-v1
2023121004_4601_44926,2023121004,4601,44926,Rayshawn Jenkins,SS,SPLIT_DEEP,2,11.22,4.91,ZONE_COVERAGE,COVER_3_ZONE,11,1.1,80.9300003051758,1.73000001907349,68,right,I,14,CROSS,3,7,SHOTGUN,3x1,-1.93487673671916,True,deep-v1
2023121004_4758_56405,2023121004,4758,56405,Ronnie Hickman Jr.,FS,SINGLE_HIGH,1,13.4,2.390000000000001,MAN_COVERAGE,COVER_1_MAN,9,0.9,61.4199981689453,38.2599983215332,72,left,I,11,CROSS,4,3,SHOTGUN,2x2,-2.50105070974678,False,deep-v1
2023121004_5019_54915,2023121004,5019,54915,D'Anthony Bell,SS,SPLIT_DEEP,2,14.69,6.59,ZONE_COVERAGE,COVER_4_ZONE,18,1.8,12.9399995803833,19.4799995422363,41,left,I,31,POST,2,1,SHOTGUN,3x1,-0.652527390397154,False,deep-v1
2023121004_5019_56405,2023121004,5019,56405,Ronnie Hickman Jr.,FS,SPLIT_DEEP,2,16.36,7.289999999999999,ZONE_COVERAGE,COVER_4_ZONE,18,1.8,12.9399995803833,19.4799995422363,41,left,I,31,POST,2,1,SHOTGUN,3x1,-0.652527390397154,False,deep-v1
2023121005_119_47837,2023121005,119,47837,Lonnie Johnson,FS,SPLIT_DEEP,2,11.060000000000002,7.57,MAN_COVERAGE,COVER_1_MAN,25,2.5,58.4799995422363,53.7200012207031,28,right,I,32,GO,3,7,SHOTGUN,2x2,-1.52614186052233,False,deep-v1
2023121005_190_45004,2023121005,190,45004,Xavier Woods,FS,SPLIT_DEEP,2,10.54,4.739999999999998,ZONE_COVERAGE,COVER_3_ZONE,7,0.7,53.4199981689453,25.9200000762939,58,left,C,4,HITCH,2,2,SHOTGUN,2x2,0.0454729963093996,False,deep-v1
2023121005_262_45004,2023121005,262,45004,Xavier Woods,FS,SPLIT_DEEP,2,10.439999999999998,10.61,ZONE_COVERAGE,COVER_3_ZONE,9,0.9,47.25,42.9900016784668,46,left,C,-2,SCREEN,3,1,SHOTGUN,2x2,1.09221487992909,False,deep-v1
2023121005_500_56011,2023121005,500,56011,Jordan Howden,FS,SINGLE_HIGH,1,13.46,12.14,ZONE_COVERAGE,COVER_2_ZONE,10,1.0,54.5,32.0200004577637,41,right,C,15,IN,1,10,SHOTGUN,3x1,1.15838386677206,False,deep-v1
2023121005_1208_47837,2023121005,1208,47837,Lonnie Johnson,FS,SINGLE_HIGH,1,11.82,3.6700000000000017,ZONE_COVERAGE,COVER_3_ZONE,14,1.4,22.7000007629395,23.0300006866455,39,left,I,18,POST,3,8,SHOTGUN,3x1,-1.11096674064174,False,deep-v1
2023121005_1862_40017,2023121005,1862,40017,Tyrann Mathieu,FS,SINGLE_HIGH,1,12.200000000000005,0.2999999999999971,MAN_COVERAGE,COVER_1_MAN,24,2.4,31.4400005340576,47.5999984741211,56,left,I,26,GO,4,2,SHOTGUN,2x2,-2.64650047151372,True,deep-v1
2023121005_1892_43350,2023121005,1892,43350,Vonn Bell,SS,SPLIT_DEEP,2,11.5,10.65,MAN_COVERAGE,COVER_1_MAN,9,0.9,56.7400016784668,10.2700004577637,56,right,C,6,OUT,1,10,SHOTGUN,2x2,0.371392366359942,False,deep-v1
2023121005_1999_47837,2023121005,1999,47837,Lonnie Johnson,FS,SPLIT_DEEP,2,12.380000000000004,5.939999999999998,MAN_COVERAGE,COVER_1_MAN,27,2.7,20.0400009155273,52.8499984741211,55,left,I,36,GO,1,10,SHOTGUN,2x2,-0.30159285623813,False,deep-v1
2023121005_2022_47837,2023121005,2022,47837,Lonnie Johnson,FS,SPLIT_DEEP,2,12.520000000000003,8.489999999999998,ZONE_COVERAGE,COVER_4_ZONE,27,2.7,15.1599998474121,27.2399997711182,55,left,I,41,POST,2,10,EMPTY,3x2,-0.362426130741369,False,deep-v1
2023121005_2022_56011,2023121005,2022,56011,Jordan Howden,FS,SPLIT_DEEP,2,11.990000000000002,6.609999999999999,ZONE_COVERAGE,COVER_4_ZONE,27,2.7,15.1599998474121,27.2399997711182,55,left,I,41,POST,2,10,EMPTY,3x2,-0.362426130741369,False,deep-v1
2023121005_2288_43350,2023121005,2288,43350,Vonn Bell,SS,SPLIT_DEEP,2,10.14,8.68,ZONE_COVERAGE,COVER_6_ZONE,33,3.3,99.9800033569336,3.6800000667572,54,right,I,49,GO,3,14,EMPTY,3x2,-1.38715518498793,False,deep-v1
2023121005_2450_56011,2023121005,2450,56011,Jordan Howden,FS,SINGLE_HIGH,1,11.340000000000003,9.22,MAN_COVERAGE,COVER_1_MAN,8,0.8,77.2799987792969,27.6000003814697,82,left,I,7,SLANT,2,6,SHOTGUN,2x2,-0.869454514700919,False,deep-v1
2023121005_2473_56011,2023121005,2473,56011,Jordan Howden,FS,SPLIT_DEEP,2,11.409999999999997,6.270000000000003,ZONE_COVERAGE,COVER_3_ZONE,19,1.9,66.1500015258789,49.5900001525879,82,left,C,18,CORNER,3,6,SHOTGUN,3x1,2.59809942916036,False,deep-v1
2023121005_2836_56011,2023121005,2836,56011,Jordan Howden,FS,SINGLE_HIGH,1,15.729999999999997,1.6799999999999995,ZONE_COVERAGE,COVER_3_ZONE,20,2.0,34.2799987792969,10.4399995803833,61,left,C,28,POST,2,5,SINGLEBACK,3x1,2.19932217430323,False,deep-v1
2023121005_3029_45004,2023121005,3029,45004,Xavier Woods,FS,SPLIT_DEEP,2,11.209999999999994,4.129999999999999,MAN_COVERAGE,COVER_1_MAN,9,0.9,73.3499984741211,22.4699993133545,77,left,I,5,HITCH,3,8,SHOTGUN,3x1,-1.6026382765267,False,deep-v1
2023121005_3300_43350,2023121005,3300,43350,Vonn Bell,SS,SINGLE_HIGH,1,12.54,3.91,ZONE_COVERAGE,COVER_3_ZONE,28,2.8,32.1500015258789,34.5099983215332,74,left,C,44,POST,1,10,SINGLEBACK,3x1,2.75966458651237,False,deep-v1
2023121005_3377_45004,2023121005,3377,45004,Xavier Woods,FS,SPLIT_DEEP,2,13.75,9.47,ZONE_COVERAGE,COVER_4_ZONE,10,1.0,19.0300006866455,32.3800010681152,29,left,C,12,HITCH,3,9,SHOTGUN,2x2,1.94228068599477,False,deep-v1
2023121005_3468_40017,2023121005,3468,40017,Tyrann Mathieu,FS,SPLIT_DEEP,2,10.65,10.099999999999998,ZONE_COVERAGE,COVER_4_ZONE,20,2.0,51.1599998474121,-3.44000005722046,34,right,I,16,GO,1,10,SHOTGUN,2x2,-0.573783145751804,True,deep-v1
2023121005_3537_40017,2023121005,3537,40017,Tyrann Mathieu,FS,SPLIT_DEEP,2,11.189999999999998,4.669999999999998,ZONE_COVERAGE,COVER_3_ZONE,26,2.6,68.5899963378906,2.0699999332428,34,right,I,37,GO,4,10,SHOTGUN,3x1,-3.01273034466431,True,deep-v1
2023121005_3537_47837,2023121005,3537,47837,Lonnie Johnson,FS,SPLIT_DEEP,2,16.159999999999997,4.710000000000001,ZONE_COVERAGE,COVER_3_ZONE,26,2.6,68.5899963378906,2.0699999332428,34,right,I,37,GO,4,10,SHOTGUN,3x1,-3.01273034466431,False,deep-v1
2023121005_3931_40017,2023121005,3931,40017,Tyrann Mathieu,FS,SINGLE_HIGH,1,16.709999999999994,0.1600000000000001,MAN_COVERAGE,COVER_1_MAN,18,1.8,110.660003662109,38.939998626709,86,right,I,24,GO,2,2,SHOTGUN,3x1,-0.49426786910044,True,deep-v1
2023121006_308_54502,2023121006,308,54502,Jalen Pitre,FS,SINGLE_HIGH,1,15.409999999999997,1.4800000000000004,MAN_COVERAGE,COVER_1_MAN,15,1.5,58.0999984741211,38.6599998474121,76,left,C,18,GO,2,3,SINGLEBACK,2x2,1.44801946799271,True,deep-v1
2023121006_1062_46186,2023121006,1062,46186,Jordan Whitehead,SS,SPLIT_DEEP,2,11.519999999999996,8.829999999999998,ZONE_COVERAGE,COVER_6_ZONE,33,3.3,35.4700012207031,17.8799991607666,85,left,I,52,GO,3,12,EMPTY,3x2,-1.29817690048367,False,deep-v1
2023121006_1062_54833,2023121006,1062,54833,Tony Adams,SS,SPLIT_DEEP,2,10.39,4.719999999999999,ZONE_COVERAGE,COVER_6_ZONE,33,3.3,35.4700012207031,17.8799991607666,85,left,I,52,GO,3,12,EMPTY,3x2,-1.29817690048367,False,deep-v1
2023121006_1495_54502,2023121006,1495,54502,Jalen Pitre,FS,SINGLE_HIGH,1,14.72,6.950000000000003,MAN_COVERAGE,COVER_1_MAN,21,2.1,77.4300003051758,3.75,57,right,I,21,CROSS,3,8,SHOTGUN,3x1,-1.54950551292859,True,deep-v1
2023121006_1756_41256,2023121006,1756,41256,Jimmie Ward,FS,SINGLE_HIGH,1,14.099999999999994,0.7099999999999973,ZONE_COVERAGE,COVER_4_ZONE,9,0.9,62.0800018310547,33.4000015258789,57,right,I,-1,HITCH,3,9,SHOTGUN,2x2,-1.29327928600833,False,deep-v1
2023121006_1912_46186,2023121006,1912,46186,Jordan Whitehead,SS,SPLIT_DEEP,2,16.14,7.270000000000003,ZONE_COVERAGE,COVER_4_ZONE,12,1.2,67.2200012207031,28.1200008392334,79,left,I,15,IN,2,19,SHOTGUN,2x2,-0.170121482107788,False,deep-v1
2023121006_2207_41256,2023121006,2207,41256,Jimmie Ward,FS,SINGLE_HIGH,1,12.21,4.630000000000003,ZONE_COVERAGE,COVER_2_ZONE,17,1.7,29.5400009155273,21.8899993896484,50,left,C,24,IN,3,12,SHOTGUN,3x1,3.63885237264913,False,deep-v1
2023121006_2296_46186,2023121006,2296,46186,Jordan Whitehead,SS,SPLIT_DEEP,2,10.54,4.729999999999997,ZONE_COVERAGE,COVER_4_ZONE,11,1.1,44.0200004577637,0.319999992847443,35,right,I,9,CROSS,1,10,SINGLEBACK,3x1,-0.643017735797912,False,deep-v1
2023121006_2716_54833,2023121006,2716,54833,Tony Adams,SS,SINGLE_HIGH,1,11.880000000000004,1.34,MAN_COVERAGE,COVER_1_MAN,12,1.2,54.0999984741211,22.0300006866455,39,right,I,15,POST,2,6,SHOTGUN,2x2,-0.881519443355501,False,deep-v1
2023121006_2811_54502,2023121006,2811,54502,Jalen Pitre,FS,SINGLE_HIGH,1,10.049999999999995,6.169999999999998,ZONE_COVERAGE,COVER_3_ZONE,12,1.2,83.870002746582,16.0799999237061,87,left,C,5,CROSS,2,6,SINGLEBACK,3x1,0.938960544764996,True,deep-v1
2023121006_3233_54502,2023121006,3233,54502,Jalen Pitre,FS,SPLIT_DEEP,2,13.430000000000009,7.399999999999999,ZONE_COVERAGE,COVER_3_ZONE,15,1.5,93.4800033569336,6.30000019073486,81,right,C,14,FLAT,2,19,EMPTY,3x2,2.26267932896735,True,deep-v1
2023121006_3258_54502,2023121006,3258,54502,Jalen Pitre,FS,SINGLE_HIGH,1,10.099999999999994,13.65,ZONE_COVERAGE,COVER_4_ZONE,10,1.0,105.620002746582,12.0799999237061,100,right,C,7,OUT,1,10,SHOTGUN,2x2,0.500225118885282,True,deep-v1
2023121006_3442_46186,2023121006,3442,46186,Jordan Whitehead,SS,SINGLE_HIGH,1,11.569999999999991,0.8399999999999999,MAN_COVERAGE,COVER_1_MAN,18,1.8,55.9500007629395,30.6299991607666,77,left,I,22,POST,4,2,EMPTY,3x2,-3.53984290652443,False,deep-v1
2023121006_3485_41256,2023121006,3485,41256,Jimmie Ward,FS,SPLIT_DEEP,2,10.47,6.850000000000001,ZONE_COVERAGE,COVER_4_ZONE,14,1.4,77.9800033569336,47.939998626709,71,right,C,6,OUT,2,17,SHOTGUN,2x2,0.136105234501883,False,deep-v1
2023121006_3616_46186,2023121006,3616,46186,Jordan Whitehead,SS,SPLIT_DEEP,2,10.430000000000009,6.600000000000001,MAN_COVERAGE,COVER_1_MAN,9,0.9,81.4000015258789,34.9199981689453,85,left,C,5,CROSS,2,10,EMPTY,3x2,-0.123984309611842,False,deep-v1
2023121006_3644_46186,2023121006,3644,46186,Jordan Whitehead,SS,SINGLE_HIGH,1,14.299999999999995,0.1700000000000017,MAN_COVERAGE,COVER_1_MAN,18,1.8,52.0099983215332,8.27999973297119,79,left,I,28,HITCH,3,4,SHOTGUN,2x2,-1.58595307054929,False,deep-v1
2023121006_3671_46186,2023121006,3671,46186,Jordan Whitehead,SS,SINGLE_HIGH,1,13.269999999999996,1.3699999999999974,MAN_COVERAGE,COVER_1_MAN,12,1.2,66.5400009155273,18.7999992370605,79,left,I,15,POST,4,4,SHOTGUN,3x1,-3.25255788373761,False,deep-v1
2023121007_253_38559,2023121007,253,38559,Harrison Smith,FS,SINGLE_HIGH,1,11.97,2.359999999999999,ZONE_COVERAGE,COVER_3_ZONE,23,2.3,95.4199981689453,52.9900016784668,68,right,I,27,GO,1,10,EMPTY,3x2,-0.579947596648708,False,deep-v1
2023121007_401_53472,2023121007,401,53472,Tre'von Moehrig,SS,SPLIT_DEEP,2,11.099999999999994,9.740000000000002,ZONE_COVERAGE,COVER_3_ZONE,9,0.9,81.2799987792969,45.3199996948242,85,left,I,5,HITCH,2,5,SHOTGUN,2x2,-0.896855938248336,True,deep-v1
2023121007_837_47974,2023121007,837,47974,Marcus Epps,SS,SPLIT_DEEP,2,12.549999999999995,10.88,ZONE_COVERAGE,COVER_3_ZONE,8,0.8,49.8499984741211,19.5100002288818,44,right,I,6,IN,2,19,SHOTGUN,2x2,-1.05108169768937,True,deep-v1
2023121007_1027_47974,2023121007,1027,47974,Marcus Epps,SS,SINGLE_HIGH,1,12.939999999999998,2.91,MAN_COVERAGE,COVER_0_MAN,15,1.5,43.2099990844727,50.2400016784668,31,right,C,12,HITCH,1,10,SHOTGUN,2x2,0.703773486893624,True,deep-v1
2023121007_1103_47974,2023121007,1103,47974,Marcus Epps,SS,SINGLE_HIGH,1,14.15,2.890000000000001,MAN_COVERAGE,COVER_1_MAN,10,1.0,62.2000007629395,19.5400009155273,49,right,C,15,IN,3,4,SHOTGUN,3x1,1.85595495859161,True,deep-v1
2023121007_1247_47974,2023121007,1247,47974,Marcus Epps,SS,SINGLE_HIGH,1,15.75,2.479999999999997,MAN_COVERAGE,COVER_1_MAN,17,1.7,100.610000610352,50.4799995422363,79,right,I,24,GO,2,8,SINGLEBACK,2x2,-0.657612250186503,True,deep-v1
2023121007_1277_53472,2023121007,1277,53472,Tre'von Moehrig,SS,SPLIT_DEEP,2,14.53,8.46,ZONE_COVERAGE,COVER_3_ZONE,9,0.9,85.8499984741211,24.3400001525879,79,right,I,8,IN,3,8,SHOTGUN,2x1,-1.24800579529256,True,deep-v1
2023121007_1496_47974,2023121007,1496,47974,Marcus Epps,SS,SPLIT_DEEP,2,14.979999999999997,6.169999999999998,ZONE_COVERAGE,COVER_3_ZONE,17,1.7,53.4000015258789,44.75,34,right,I,21,CROSS,1,10,SINGLEBACK,3x1,-0.533501575468108,True,deep-v1
2023121007_1496_53472,2023121007,1496,53472,Tre'von Moehrig,SS,SPLIT_DEEP,2,11.409999999999997,4.470000000000002,ZONE_COVERAGE,COVER_3_ZONE,17,1.7,53.4000015258789,44.75,34,right,I,21,CROSS,1,10,SINGLEBACK,3x1,-0.533501575468108,True,deep-v1
2023121007_2029_47974,2023121007,2029,47974,Marcus Epps,SS,SINGLE_HIGH,1,17.439999999999998,1.7100000000000009,ZONE_COVERAGE,COVER_3_ZONE,18,1.8,52.189998626709,40.310001373291,25,right,I,29,GO,2,20,SHOTGUN,2x2,-1.10479936096817,True,deep-v1
2023121007_2173_53554,2023121007,2173,53554,Camryn Bynum,FS,SINGLE_HIGH,1,10.689999999999998,5.419999999999998,MAN_COVERAGE,COVER_2_MAN,8,0.8,54.9500007629395,29.5900001525879,59,left,C,6,CROSS,3,7,SHOTGUN,3x1,3.55457401135936,True,deep-v1
2023121007_2885_53472,2023121007,2885,53472,Tre'von Moehrig,SS,SPLIT_DEEP,2,11.840000000000003,3.299999999999997,ZONE_COVERAGE,COVER_3_ZONE,11,1.1,60.4799995422363,16.6700000762939,72,left,I,12,HITCH,2,15,SHOTGUN,2x2,-1.11847719177604,True,deep-v1
2023121007_3008_53554,2023121007,3008,53554,Camryn Bynum,FS,SINGLE_HIGH,1,11.979999999999997,0.7699999999999996,ZONE_COVERAGE,COVER_2_ZONE,6,0.6,31.7199993133545,27.3799991607666,27,right,I,5,HITCH,3,4,SHOTGUN,3x1,-1.63786200294271,True,deep-v1
2023121007_3318_47974,2023121007,3318,47974,Marcus Epps,SS,SPLIT_DEEP,2,15.0,3.3099999999999987,ZONE_COVERAGE,COVER_3_ZONE,12,1.2,46.8899993896484,14.960000038147,61,left,I,14,IN,2,17,SHOTGUN,3x1,-1.0584980158601,True,deep-v1
2023121007_3529_47974,2023121007,3529,47974,Marcus Epps,SS,SINGLE_HIGH,1,12.510000000000003,1.1999999999999993,MAN_COVERAGE,COVER_1_MAN,22,2.2,54.3600006103516,44.1199989318848,81,left,I,26,GO,2,7,SINGLEBACK,3x1,-0.754029469098896,True,deep-v1
2023121007_3732_47974,2023121007,3732,47974,Marcus Epps,SS,SPLIT_DEEP,2,10.0,0.3099999999999987,ZONE_COVERAGE,COVER_4_ZONE,10,1.0,34.5099983215332,17.7800006866455,32,left,C,-3,CROSS,1,10,SINGLEBACK,2x2,-1.43967233016156,True,deep-v1
2023121008_174_55952,2023121008,174,55952,Ji'Ayir Brown,SS,SINGLE_HIGH,1,15.450000000000005,3.75,ZONE_COVERAGE,COVER_3_ZONE,29,2.9,91.0500030517578,10.3800001144409,45,right,I,52,GO,1,10,SINGLEBACK,2x2,-0.59425559011288,False,deep-v1
2023121008_356_38868,2023121008,356,38868,Tashaun Gipson,FS,SPLIT_DEEP,2,10.209999999999994,9.5,ZONE_COVERAGE,COVER_4_ZONE,20,2.0,105.809997558594,51.560001373291,79,right,C,30,GO,1,10,SHOTGUN,3x1,2.84838192141615,True,deep-v1
2023121008_356_55952,2023121008,356,55952,Ji'Ayir Brown,SS,SPLIT_DEEP,2,12.53,2.049999999999997,ZONE_COVERAGE,COVER_4_ZONE,20,2.0,105.809997558594,51.560001373291,79,right,C,30,GO,1,10,SHOTGUN,3x1,2.84838192141615,False,deep-v1
2023121008_459_42543,2023121008,459,42543,Quandre Diggs,FS,SPLIT_DEEP,2,13.150000000000006,5.709999999999997,ZONE_COVERAGE,COVER_3_ZONE,10,1.0,72.75,32.4599990844727,83,left,I,11,IN,3,8,SHOTGUN,2x2,-1.51137366052717,True,deep-v1
2023121008_652_42543,2023121008,652,42543,Quandre Diggs,FS,SINGLE_HIGH,1,14.549999999999995,5.729999999999997,ZONE_COVERAGE,COVER_6_ZONE,9,0.9,93.5500030517578,23.6100006103516,102,left,I,9,IN,2,10,SHOTGUN,3x1,-0.945224115625024,True,deep-v1
2023121008_978_42543,2023121008,978,42543,Quandre Diggs,FS,SPLIT_DEEP,2,15.269999999999996,1.9899999999999984,ZONE_COVERAGE,COVER_3_ZONE,14,1.4,74.1699981689453,34.0699996948242,95,left,C,21,POST,1,10,EMPTY,3x2,1.66889804461971,True,deep-v1
2023121008_978_47891,2023121008,978,47891,Julian Love,SS,SPLIT_DEEP,2,13.450000000000005,5.940000000000005,ZONE_COVERAGE,COVER_3_ZONE,14,1.4,74.1699981689453,34.0699996948242,95,left,C,21,POST,1,10,EMPTY,3x2,1.66889804461971,True,deep-v1
2023121008_1279_47891,2023121008,1279,47891,Julian Love,SS,SPLIT_DEEP,2,11.85,7.379999999999999,ZONE_COVERAGE,COVER_4_ZONE,7,0.7,34.4099998474121,20.4699993133545,27,right,C,8,SLANT,1,10,PISTOL,2x2,0.560711330268532,True,deep-v1
2023121008_1383_42543,2023121008,1383,42543,Quandre Diggs,FS,SINGLE_HIGH,1,16.379999999999995,4.859999999999999,ZONE_COVERAGE,COVER_4_ZONE,25,2.5,92.6500015258789,42.2400016784668,56,right,C,39,CROSS,3,11,EMPTY,3x2,6.1887256023474,True,deep-v1
2023121008_1770_47891,2023121008,1770,47891,Julian Love,SS,SPLIT_DEEP,2,12.39,7.0,ZONE_COVERAGE,COVER_4_ZONE,8,0.8,74.0699996948242,36.4000015258789,65,right,I,10,IN,3,8,EMPTY,3x2,-1.46527001168579,True,deep-v1
2023121008_1954_55952,2023121008,1954,55952,Ji'Ayir Brown,SS,SPLIT_DEEP,2,12.72,6.669999999999998,ZONE_COVERAGE,COVER_4_ZONE,11,1.1,49.6100006103516,13.960000038147,41,right,I,6,OUT,2,10,PISTOL,3x1,-0.959250655490905,False,deep-v1
2023121008_2404_42543,2023121008,2404,42543,Quandre Diggs,FS,SPLIT_DEEP,2,15.439999999999998,2.860000000000003,ZONE_COVERAGE,COVER_6_ZONE,22,2.2,48.939998626709,6.59000015258789,85,left,C,36,IN,1,10,EMPTY,3x2,2.72532261069864,True,deep-v1
2023121008_2404_47891,2023121008,2404,47891,Julian Love,SS,SPLIT_DEEP,2,11.730000000000004,6.799999999999997,ZONE_COVERAGE,COVER_6_ZONE,22,2.2,48.939998626709,6.59000015258789,85,left,C,36,IN,1,10,EMPTY,3x2,2.72532261069864,True,deep-v1
2023121008_2655_38868,2023121008,2655,38868,Tashaun Gipson,FS,SINGLE_HIGH,1,12.090000000000003,7.280000000000001,ZONE_COVERAGE,COVER_6_ZONE,14,1.4,72.2300033569336,48.6699981689453,59,right,C,16,GO,1,10,I_FORM,2x1,1.49489084491506,True,deep-v1
2023121008_2829_42543,2023121008,2829,42543,Quandre Diggs,FS,SINGLE_HIGH,1,13.579999999999998,2.669999999999998,ZONE_COVERAGE,COVER_3_ZONE,15,1.5,82.4700012207031,41.8499984741211,66,right,C,19,GO,2,9,SHOTGUN,3x1,4.33964190562256,True,deep-v1
2023121008_2904_55952,2023121008,2904,55952,Ji'Ayir Brown,SS,SINGLE_HIGH,1,15.480000000000004,1.7000000000000028,ZONE_COVERAGE,COVER_3_ZONE,25,2.5,49.4000015258789,10.3999996185303,85,left,IN,37,CORNER,1,10,SINGLEBACK,3x1,-3.58141902089119,False,deep-v1
2023121008_2953_42543,2023121008,2953,42543,Quandre Diggs,FS,SINGLE_HIGH,1,11.909999999999997,0.9400000000000012,ZONE_COVERAGE,COVER_3_ZONE,13,1.3,68.5199966430664,12.3299999237061,54,right,C,16,CROSS,2,4,SINGLEBACK,3x1,-3.46761982818134,True,deep-v1
2023121008_3027_38868,2023121008,3027,38868,Tashaun Gipson,FS,SPLIT_DEEP,2,13.310000000000002,7.829999999999998,ZONE_COVERAGE,COVER_4_ZONE,11,1.1,81.5,28.4899997711182,99,left,C,18,POST,1,19,EMPTY,3x2,1.79880978562869,True,deep-v1
2023121008_3027_55952,2023121008,3027,55952,Ji'Ayir Brown,SS,SPLIT_DEEP,2,14.150000000000006,8.600000000000001,ZONE_COVERAGE,COVER_4_ZONE,11,1.1,81.5,28.4899997711182,99,left,C,18,POST,1,19,EMPTY,3x2,1.79880978562869,False,deep-v1
2023121008_3659_42543,2023121008,3659,42543,Quandre Diggs,FS,SPLIT_DEEP,2,12.35,5.690000000000005,ZONE_COVERAGE,COVER_3_ZONE,17,1.7,58.2200012207031,43.0099983215332,42,right,C,17,CORNER,3,7,SHOTGUN,3x1,2.35243441117927,True,deep-v1
2023121008_3659_47891,2023121008,3659,47891,Julian Love,SS,SPLIT_DEEP,2,13.740000000000002,6.579999999999998,ZONE_COVERAGE,COVER_3_ZONE,17,1.7,58.2200012207031,43.0099983215332,42,right,C,17,CORNER,3,7,SHOTGUN,3x1,2.35243441117927,True,deep-v1
2023121009_153_40107,2023121009,153,40107,Micah Hyde,FS,SPLIT_DEEP,2,11.009999999999998,8.170000000000002,ZONE_COVERAGE,COVER_2_ZONE,19,1.9,29.3199996948242,46.0499992370605,59,left,I,31,CROSS,1,10,SHOTGUN,3x1,-0.491432553855702,True,deep-v1
2023121009_153_40166,2023121009,153,40166,Jordan Poyer,SS,SPLIT_DEEP,2,11.259999999999998,5.289999999999999,ZONE_COVERAGE,COVER_2_ZONE,19,1.9,29.3199996948242,46.0499992370605,59,left,I,31,CROSS,1,10,SHOTGUN,3x1,-0.491432553855702,False,deep-v1
2023121009_644_47882,2023121009,644,47882,Mike Edwards,FS,SINGLE_HIGH,1,12.47,2.890000000000001,ZONE_COVERAGE,COVER_3_ZONE,12,1.2,96.9000015258789,34.7299995422363,85,right,C,15,WHEEL,2,8,SHOTGUN,2x2,3.04476217436604,False,deep-v1
